,Birdie_or_Better_Percentage_-_175-200_ya_RANK THIS WEEK,Birdie_or_Better_Percentage_-_175-200_ya_RANK LAST WEEK,Birdie_or_Better_Percentage_-_175-200_ya_PLAYER NAME,Birdie_or_Better_Percentage_-_175-200_ya_ROUNDS,Birdie_or_Better_Percentage_-_175-200_ya_%,Birdie_or_Better_Percentage_-_175-200_ya_TOTAL BIRDIES,Birdie_or_Better_Percentage_-_175-200_ya_TOTAL HOLES
0,1,1,Rory McIlroy,60,23.44,30,128
1,2,2,Robert Garrigus,89,22.98,54,235
2,3,3,Bubba Watson,68,21.43,27,126
3,4,4,Dustin Johnson,70,20.26,31,153
4,5,5,Harrison Frazar,56,19.29,27,140
5,6,6,Adam Scott,59,19.23,25,130
6,7,7,Edward Loar,59,19.01,23,121
7,8,8,Scott Piercy,95,18.75,51,272
8,9,9,Phil Mickelson,79,18.44,33,179
9,10,10,Ryan Palmer,81,18.39,41,223
10,11,11,Ben Crane,73,18.37,36,196
11,12,12,J.B. Holmes,90,18.04,35,194
12,13,13,Steve Stricker,73,17.65,30,170
13,14,14,John Senden,81,17.62,40,227
14,15,15,Jason Day,57,17.45,26,149
15,16,16,Charl Schwartzel,56,17.27,24,139
16,17,17,Bo Van Pelt,84,16.99,35,206
17,18,18,Freddie Jacobson,61,16.67,23,138
18,19,19,Chris Kirk,93,16.44,48,292
19,20,20,Jason Dufner,83,16.41,32,195
20,21,21,Nick Watney,97,16.33,40,245
21,22,22,Rory Sabbatini,84,16.29,36,221
22,23,23,D.A. Points,88,16.27,48,295
23,24,24,Ian Poulter,57,16.24,19,117
24,25,25,Geoff Ogilvy,73,15.98,31,194
25,26,26,Luke Donald,63,15.9,31,195
26,T27,T27,Sergio Garcia,57,15.79,24,152
27,T27,T27,Padraig Harrington,67,15.79,27,171
28,T27,T27,Derek Lamely,64,15.79,30,190
29,T27,T27,Brandt Snedeker,81,15.79,36,228
30,31,31,Billy Horschel,63,15.65,23,147
31,32,32,Sangmoon Bae,81,15.61,32,205
32,33,33,John Mallinger,74,15.6,34,218
33,34,34,Ben Curtis,62,15.38,26,169
34,35,35,Keegan Bradley,90,15.35,31,202
35,36,36,Carl Pettersson,92,15.33,40,261
36,37,37,Scott Stallings,78,15.19,24,158
37,38,38,Roland Thatcher,55,15.13,18,119
38,39,39,Brandt Jobe,57,14.97,22,147
39,40,40,Johnson Wagner,88,14.94,39,261
40,41,41,Rickie Fowler,84,14.9,31,208
41,T42,T42,Mark Anderson,75,14.77,26,176
42,T42,T42,Graham DeLaet,79,14.77,35,237
43,44,44,Davis Love III,64,14.74,23,156
44,45,45,Richard Lee,71,14.66,28,191
45,46,46,Chad Campbell,84,14.57,37,254
46,47,47,Pat Perez,81,14.51,37,255
47,48,48,Graeme McDowell,55,14.5,19,131
48,49,49,Y.E. Yang,64,14.47,23,159
49,50,50,Matt Every,80,14.42,30,208
50,51,51,Robert Karlsson,54,14.39,19,132
51,52,52,Gary Woodland,70,14.38,21,146
52,53,53,Aaron Baddeley,73,14.37,24,167
53,54,54,Brian Davis,91,14.18,37,261
54,55,55,Matt Jones,53,14.16,16,113
55,56,56,Andres Romero,68,14.13,26,184
56,57,57,James Driscoll,83,14.1,33,234
57,58,58,Jason Kokrak,79,14.08,29,206
58,59,59,Jhonattan Vegas,77,14.01,29,207
59,60,60,Jim Furyk,85,14.0,35,250
60,61,61,Henrik Stenson,51,13.99,20,143
61,T62,T62,Bud Cauley,99,13.85,41,296
62,T62,T62,Jerry Kelly,84,13.85,36,260
63,64,64,Tim Herron,88,13.83,35,253
64,65,65,Kyle Stanley,86,13.82,30,217
65,66,66,Brendon de Jonge,115,13.77,50,363
