,Driving_Pct._300-320_All_Drives_RANK THIS WEEK,Driving_Pct._300-320_All_Drives_RANK LAST WEEK,Driving_Pct._300-320_All_Drives_PLAYER NAME,Driving_Pct._300-320_All_Drives_ROUNDS,Driving_Pct._300-320_All_Drives_%,Driving_Pct._300-320_All_Drives_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300-320_All_Drives_RELATIVE TO PAR
0,1,1,Adam Scott,51,28.57,140,490,-0.043
1,2,2,Anthony Kim,81,28.35,258,910,-0.264
2,3,3,Andres Romero,69,28.13,193,686,-0.031
3,4,4,Nick Watney,96,27.3,321,1176,-0.100
4,5,5,Steve Allan,58,26.27,176,670,-0.125
5,6,6,Ángel Cabrera,55,26.18,144,550,-0.014
6,7,7,Bill Haas,99,26.12,327,1252,-0.153
7,8,8,Vijay Singh,82,25.96,230,886,-0.170
8,9,9,Robert Garrigus,90,25.67,307,1196,-0.114
9,10,10,Charley Hoffman,94,25.62,309,1206,-0.126
10,11,11,Charles Warren,79,25.07,259,1033,-0.069
11,12,12,Bubba Watson,97,25.04,280,1118,-0.139
12,13,13,Tag Ridings,88,24.34,275,1130,-0.062
13,14,14,Dustin Johnson,92,24.22,273,1127,E
14,15,15,Fred Couples,60,23.94,170,710,-0.165
15,16,16,Phil Mickelson,80,23.85,197,826,-0.178
16,17,17,J.B. Holmes,86,23.55,227,964,-0.106
17,18,18,Padraig Harrington,52,23.21,104,448,-0.202
18,19,19,Paul Casey,55,23.2,116,500,-0.086
19,20,20,Daniel Chopra,84,22.98,222,966,-0.135
20,21,21,Kenny Perry,97,22.89,293,1280,-0.147
21,22,22,Jeff Overton,103,22.68,288,1270,-0.160
22,23,23,Tommy Gainey,60,22.59,145,642,-0.007
23,24,24,Kevin Streelman,114,22.43,303,1351,-0.142
24,25,25,Davis Love III,78,22.36,203,908,-0.167
25,26,26,Jason Gore,94,22.23,263,1183,-0.186
26,27,27,Travis Perkins,53,22.18,124,559,+0.048
27,28,28,Kevin Stadler,90,22.16,226,1020,-0.133
28,29,29,Charles Howell III,101,22.0,268,1218,-0.153
