,Proximity_to_Hole_from_10-20_yards_RANK THIS WEEK,Proximity_to_Hole_from_10-20_yards_RANK LAST WEEK,Proximity_to_Hole_from_10-20_yards_PLAYER NAME,Proximity_to_Hole_from_10-20_yards_ROUNDS,Proximity_to_Hole_from_10-20_yards_AVG DTP,Proximity_to_Hole_from_10-20_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_10-20_yards_# OF SHOTS,Proximity_to_Hole_from_10-20_yards_SCRAMBLING RANK
0,1,1,Justin Leonard,80,"5' 7""",990.0830000000001,177,38
1,2,2,Len Mattiace,94,"5' 8""",1130.833,200,79
2,3,3,Loren Roberts,87,"6' 0""",1050.25,175,25
3,4,4,Jim Furyk,104,"6' 1""",1209.417,198,6
4,T5,T5,Ernie Els,65,"6' 2""",610.9169999999999,99,55
5,T5,T5,Vijay Singh,106,"6' 2""",1243.333,202,3
6,7,7,Peter Jacobsen,75,"6' 3""",1020.3330000000001,164,156
7,T8,T8,Steven Alker,87,"6' 5""",1302.667,203,51
8,T8,T8,Dudley Hart,66,"6' 5""",982.25,153,61
9,T8,T8,Richard Johnson,89,"6' 5""",1429.9170000000001,223,65
10,T8,T8,Rod Pampling,87,"6' 5""",1155.5,179,31
11,T8,T8,Deane Pappas,75,"6' 5""",1278.5,198,78
12,T8,T8,Corey Pavin,88,"6' 5""",1551.3329999999999,242,4
13,T8,T8,Steve Stricker,59,"6' 5""",1039.25,162,12
14,T15,T15,Mark Brooks,90,"6' 6""",1396.5,215,115
15,T15,T15,K.J. Choi,112,"6' 6""",1366.1670000000001,209,108
16,T15,T15,David Gossett,92,"6' 6""",1428.5829999999999,220,106
17,T18,T18,Bob Estes,92,"6' 7""",1106.833,168,82
18,T18,T18,Andrew Magee,91,"6' 7""",1451.0,221,46
19,T18,T18,Tom Pernice Jr.,105,"6' 7""",1666.6670000000001,252,28
20,T18,T18,Nick Price,65,"6' 7""",933.0,141,18
21,T18,T18,John Riegger,55,"6' 7""",767.0830000000001,117,51
22,T18,T18,Kevin Sutherland,97,"6' 7""",1310.9170000000001,198,64
23,T24,T24,David Frost,80,"6' 8""",1403.4170000000001,210,14
24,T24,T24,Dicky Pride,73,"6' 8""",1095.583,165,47
25,T24,T24,Chris Riley,96,"6' 8""",1425.6670000000001,213,2
26,T27,T27,Fred Couples,71,"6' 9""",754.1669999999999,112,134
27,T27,T27,Glen Day,103,"6' 9""",1673.5,247,56
28,T27,T27,Joe Durant,96,"6' 9""",1289.25,191,165
29,T27,T27,Fred Funk,112,"6' 9""",1633.1670000000001,242,42
30,T27,T27,Mathew Goggin,90,"6' 9""",1423.3329999999999,210,164
31,T27,T27,Scott McCarron,86,"6' 9""",1196.917,177,80
32,T27,T27,Brett Quigley,92,"6' 9""",1423.3329999999999,212,19
33,T27,T27,Tiger Woods,74,"6' 9""",915.1669999999999,136,57
34,T35,T35,Stuart Appleby,90,"6' 10""",1274.667,187,24
35,T35,T35,Aaron Baddeley,71,"6' 10""",1215.25,178,63
36,T35,T35,Robert Damron,96,"6' 10""",1683.0,246,22
37,T35,T35,Skip Kendall,110,"6' 10""",1725.8329999999999,254,27
38,T35,T35,David Peoples,96,"6' 10""",1587.6670000000001,231,5
39,T40,T40,Woody Austin,107,"6' 11""",1646.0,239,101
40,T40,T40,Olin Browne,113,"6' 11""",1711.0829999999999,246,95
41,T40,T40,Brent Geiberger,51,"6' 11""",955.9169999999999,138,48
42,T40,T40,Neal Lancaster,110,"6' 11""",1766.3329999999999,255,32
43,T40,T40,Mike Weir,80,"6' 11""",943.5,137,13
44,T45,T45,Craig Barlow,95,"7' 0""",1637.3329999999999,233,128
45,T45,T45,Doug Barron,90,"7' 0""",1610.25,229,67
46,T45,T45,Jay Haas,89,"7' 0""",1294.667,186,21
47,T45,T45,Tim Herron,102,"7' 0""",1596.5,227,26
48,T45,T45,Bernhard Langer,65,"7' 0""",1010.8330000000001,145,112
49,T45,T45,Ian Leggatt,71,"7' 0""",1269.667,181,166
50,T45,T45,Arron Oberholser,80,"7' 0""",1559.5,222,1
51,T45,T45,Tim Petrovic,108,"7' 0""",1620.5,231,35
52,T45,T45,Jeff Sluman,106,"7' 0""",1575.4170000000001,224,9
53,T45,T45,David Sutherland,77,"7' 0""",1261.5,180,161
54,T45,T45,Garrett Willis,97,"7' 0""",1876.6670000000001,267,43
55,T56,T56,Bob Burns,88,"7' 1""",1540.4170000000001,217,124
56,T56,T56,Ben Crane,94,"7' 1""",1672.3329999999999,236,66
57,T56,T56,Marco Dawson,86,"7' 1""",1203.667,170,139
58,T56,T56,Retief Goosen,69,"7' 1""",747.5,106,97
59,T56,T56,Donnie Hammond,92,"7' 1""",1568.75,222,72
60,T56,T56,Lee Janzen,83,"7' 1""",1188.0,168,132
61,T56,T56,Jerry Kelly,108,"7' 1""",1584.5,225,28
62,T56,T56,Frank Lickliter II,94,"7' 1""",1443.5829999999999,205,149
63,T56,T56,Jesper Parnevik,102,"7' 1""",1652.3329999999999,232,138
64,T56,T56,Rory Sabbatini,95,"7' 1""",1536.25,216,113
65,T56,T56,Adam Scott,52,"7' 1""",769.4169999999999,109,136
66,T56,T56,Kirk Triplett,92,"7' 1""",1351.3329999999999,190,14
67,T68,T68,Jason Buha,61,"7' 2""",1104.5,155,175
68,T68,T68,Alex Cejka,98,"7' 2""",1478.25,207,110
69,T68,T68,Stewart Cink,104,"7' 2""",1738.3329999999999,242,8
70,T68,T68,Gavin Coles,69,"7' 2""",1286.5,179,76
71,T68,T68,Chris DiMarco,98,"7' 2""",1247.833,175,94
72,T68,T68,Brad Faxon,97,"7' 2""",1395.1670000000001,194,40
73,T68,T68,J.P. Hayes,79,"7' 2""",1216.25,169,122
74,T68,T68,Jonathan Kaye,91,"7' 2""",1254.75,176,87
75,T68,T68,Matt Kuchar,63,"7' 2""",1177.833,165,96
76,T68,T68,Steve Lowery,86,"7' 2""",1436.9170000000001,200,141
77,T68,T68,Rocco Mediate,80,"7' 2""",1110.667,155,142
78,T68,T68,John Senden,111,"7' 2""",1726.25,242,69
79,T68,T68,Dean Wilson,82,"7' 2""",1368.1670000000001,191,91
80,T81,T81,Jim Carter,95,"7' 3""",1777.6670000000001,244,81
81,T81,T81,Greg Chalmers,98,"7' 3""",1960.5829999999999,271,154
82,T81,T81,Cliff Kresge,102,"7' 3""",1700.6670000000001,234,82
83,T81,T81,Geoff Ogilvy,86,"7' 3""",1507.0,208,37
84,T81,T81,Carl Paulson,101,"7' 3""",2040.6670000000001,280,99
85,T81,T81,John Rollins,89,"7' 3""",1221.25,168,119
86,T87,T87,Paul Azinger,73,"7' 4""",1299.083,177,145
87,T87,T87,Cameron Beckman,86,"7' 4""",1547.0,211,88
88,T87,T87,Jeff Brehaut,110,"7' 4""",1912.4170000000001,261,61
89,T87,T87,Ben Curtis,69,"7' 4""",1215.25,166,145
90,T87,T87,Luke Donald,88,"7' 4""",1599.5,217,143
91,T87,T87,Brian Gay,100,"7' 4""",1767.3329999999999,240,59
92,T87,T87,Charles Howell III,120,"7' 4""",1728.3329999999999,237,68
93,T87,T87,Peter Lonard,96,"7' 4""",1501.8329999999999,204,152
94,T87,T87,Kenneth Staton,59,"7' 4""",1177.917,161,176
95,T96,T96,Mark Calcavecchia,84,"7' 5""",1387.9170000000001,188,34
