,Best_Sub-Par_Rounds_Streak_RANK THIS WEEK,Best_Sub-Par_Rounds_Streak_RANK LAST WEEK,Best_Sub-Par_Rounds_Streak_PLAYER NAME,Best_Sub-Par_Rounds_Streak_CAREER BEST STREAK,Best_Sub-Par_Rounds_Streak_BEST YTD STREAK,Best_Sub-Par_Rounds_Streak_CURRENT STREAK
58,T46,T46,Rocco Mediate,14,3.0,
59,T46,T46,Joe Ogilvie,14,5.0,
60,T46,T46,Loren Roberts,14,1.0,
61,T46,T46,Payne Stewart,14,,
62,T46,T46,Bo Van Pelt,14,14.0,
63,T46,T46,Grant Waite,14,4.0,
64,T65,T65,Billy Andrade,13,6.0,
65,T65,T65,Woody Austin,13,5.0,
66,T65,T65,Paul Azinger,13,3.0,
67,T65,T65,Briny Baird,13,6.0,
68,T65,T65,Jason Bohn,13,4.0,
69,T65,T65,Bart Bryant,13,6.0,
70,T65,T65,Brad Bryant,13,,
71,T65,T65,Rex Caldwell,13,,
72,T65,T65,John Cook,13,4.0,
73,T65,T65,Jay Delsing,13,4.0,
74,T65,T65,David Duval,13,2.0,
75,T65,T65,Steve Elkington,13,6.0,
76,T65,T65,Rick Fehr,13,,
77,T65,T65,Dan Forsman,13,5.0,
78,T65,T65,Harrison Frazar,13,5.0,
79,T65,T65,David Frost,13,,
80,T65,T65,Fred Funk,13,8.0,
81,T65,T65,Jim Furyk,13,9.0,
82,T65,T65,Buddy Gardner,13,,
83,T65,T65,Brian Gay,13,6.0,
84,T65,T65,Paul Gow,13,5.0,
85,T65,T65,Tim Herron,13,4.0,
86,T65,T65,Peter Jacobsen,13,,
87,T65,T65,Neal Lancaster,13,8.0,
88,T65,T65,Bernhard Langer,13,5.0,
89,T65,T65,Tom Lehman,13,8.0,
90,T65,T65,Mark McCumber,13,,
91,T65,T65,Calvin Peete,13,,
92,T65,T65,David Peoples,13,,
93,T65,T65,Ted Purdy,13,5.0,
94,T65,T65,Mike Reid,13,,
95,T65,T65,Dave Rummells,13,,
96,T65,T65,Tom Sieckmann,13,,
97,T65,T65,Tony Sills,13,,
98,T65,T65,Curtis Strange,13,,
99,T65,T65,Mike Sullivan,13,,
100,T65,T65,David Toms,13,10.0,
101,T65,T65,Duffy Waldorf,13,4.0,
102,T65,T65,Mike Weir,13,8.0,
103,T104,T104,Aaron Baddeley,12,12.0,
104,T104,T104,Dave Barr,12,,
105,T104,T104,Cameron Beckman,12,6.0,
106,T104,T104,Jeff Brehaut,12,4.0,
107,T104,T104,Mark Brooks,12,4.0,
108,T104,T104,Mark Calcavecchia,12,4.0,
109,T104,T104,Chad Campbell,12,5.0,
110,T104,T104,Greg Chalmers,12,,
111,T104,T104,Stewart Cink,12,6.0,
112,T104,T104,Ben Crane,12,3.0,
113,T104,T104,Danny Edwards,12,,
114,T104,T104,David Edwards,12,,
115,T104,T104,Joel Edwards,12,,
116,T104,T104,Brad Faxon,12,2.0,
117,T104,T104,Todd Fischer,12,3.0,
118,T104,T104,Robert Gamez,12,8.0,
119,T104,T104,Paul Goydos,12,3.0,
120,T104,T104,Nathan Green,12,5.0,
121,T104,T104,Mathias Grönberg,12,12.0,
122,T104,T104,Jay Haas,12,,
123,T104,T104,Mike Heinen,12,1.0,
124,T104,T104,Jonathan Kaye,12,,
125,T104,T104,Skip Kendall,12,3.0,
126,T104,T104,Gary Koch,12,,
127,T104,T104,Greg Kraft,12,4.0,
128,T104,T104,Jim McGovern,12,1.0,
129,T104,T104,Phil Mickelson,12,11.0,
130,T104,T104,Larry Mize,12,2.0,
131,T104,T104,Gil Morgan,12,,
132,T104,T104,Frank Nobilo,12,,
133,T104,T104,José María Olazábal,12,4.0,
134,T104,T104,Don Pooley,12,,
135,T104,T104,Gene Sauers,12,,
136,T104,T104,Paul Stankowski,12,4.0,
137,T104,T104,Kevin Sutherland,12,5.0,
138,T104,T104,Hal Sutton,12,,
139,T104,T104,Jay Williamson,12,12.0,
140,T104,T104,Willie Wood,12,3.0,
141,T104,T104,Fuzzy Zoeller,12,,
142,T143,T143,Craig Barlow,11,3.0,
143,T143,T143,Chip Beck,11,,
144,T143,T143,Olin Browne,11,2.0,
145,T143,T143,George Burns,11,,
146,T143,T143,Bob Burns,11,1.0,
147,T143,T143,Tom Byrum,11,6.0,
148,T143,T143,Jim Carter,11,,
149,T143,T143,Brandel Chamblee,11,,
150,T143,T143,K.J. Choi,11,6.0,
151,T143,T143,Michael Clark II,11,1.0,
152,T143,T143,John Daly,11,4.0,
153,T143,T143,Bubba Dickerson,11,4.0,
154,T143,T143,Luke Donald,11,8.0,
155,T143,T143,Brad Fabel,11,,
156,T143,T143,Keith Fergus,11,2.0,
157,T143,T143,Bruce Fleisher,11,,
158,T143,T143,Raymond Floyd,11,,
159,T143,T143,Sergio Garcia,11,7.0,
160,T143,T143,Mathew Goggin,11,6.0,
161,T143,T143,Jason Gore,11,5.0,
162,T143,T143,Todd Hamilton,11,3.0,
163,T143,T143,J.P. Hayes,11,5.0,
164,T143,T143,J.J. Henry,11,4.0,
165,T143,T143,Bradley Hughes,11,,
166,T143,T143,Freddie Jacobson,11,8.0,
167,T143,T143,Ian Leggatt,11,1.0,
168,T143,T143,Bruce Lietzke,11,,
169,T143,T143,John Mahaffey,11,,
170,T143,T143,Billy Mayfair,11,7.0,
171,T143,T143,Shaun Micheel,11,7.0,
172,T143,T143,Geoff Ogilvy,11,9.0,
173,T143,T143,David Ogrin,11,,
174,T143,T143,Rod Pampling,11,5.0,
175,T143,T143,Carl Pettersson,11,6.0,
176,T143,T143,Nick Price,11,,
177,T143,T143,Dicky Pride,11,7.0,
178,T143,T143,Tom Purtzer,11,,
179,T143,T143,Lee Rinker,11,,
180,T143,T143,Clarence Rose,11,,
181,T143,T143,Rory Sabbatini,11,7.0,
182,T143,T143,"Wes Short, Jr.",11,3.0,
183,T143,T143,Tim Simpson,11,,
184,T143,T143,Jim Thorpe,11,,
185,T143,T143,Nick Watney,11,11.0,
186,T143,T143,Richard Zokol,11,,
187,T188,T188,Michael Allen,10,5.0,
188,T188,T188,Arjun Atwal,10,3.0,
189,T188,T188,Phil Blackmar,10,,
190,T188,T188,Mark Carnevale,10,,
191,T188,T188,Lennie Clements,10,,
192,T188,T188,Jess Daley,10,,
193,T188,T188,Trevor Dodds,10,,
194,T188,T188,Bob Gilder,10,,
195,T188,T188,Bill Glasson,10,1.0,
196,T188,T188,David Gossett,10,,
197,T188,T188,Jeff Gove,10,4.0,
198,T188,T188,Hubert Green,10,,
199,T188,T188,Scott Gump,10,2.0,
200,T188,T188,Dudley Hart,10,4.0,
201,T188,T188,Nolan Henke,10,1.0,
202,T188,T188,Mike Hulbert,10,,
203,T188,T188,Zach Johnson,10,6.0,
204,T188,T188,Steve Jones,10,3.0,
205,T188,T188,Pete Jordan,10,,
206,T188,T188,Kenny Knox,10,,
207,T188,T188,Steve Lowery,10,5.0,
208,T188,T188,Mark Lye,10,,
209,T188,T188,Len Mattiace,10,3.0,
210,T188,T188,Kevin Na,10,6.0,
211,T188,T188,Larry Nelson,10,,
212,T188,T188,Greg Norman,10,,
213,T188,T188,Pat Perez,10,5.0,
214,T188,T188,Craig Perks,10,1.0,
215,T188,T188,Tom Pernice Jr.,10,5.0,
216,T188,T188,Chris Perry,10,,
217,T188,T188,Kenny Perry,10,8.0,
218,T188,T188,Brett Quigley,10,4.0,
219,T188,T188,Jeff Quinney,10,10.0,
220,T188,T188,Justin Rose,10,6.0,
221,T188,T188,Heath Slocum,10,8.0,
222,T188,T188,Mike Smith,10,,
223,T188,T188,J.C. Snead,10,,
224,T188,T188,Steve Stricker,10,7.0,
225,T188,T188,Hidemichi Tanaka,10,,
226,T188,T188,Phil Tataurangi,10,4.0,
227,T188,T188,Doug Tewell,10,,
228,T188,T188,Roland Thatcher,10,,
229,T188,T188,Howard Twitty,10,,
230,T188,T188,Bobby Wadkins,10,,
231,T188,T188,Lanny Wadkins,10,,
232,T188,T188,Mark Wiebe,10,,
233,T234,T234,John Adams,9,,
234,T234,T234,Steve Allan,9,6.0,
235,T234,T234,Tommy Armour III,9,6.0,
236,T234,T234,Doug Barron,9,,
237,T234,T234,Andy Bean,9,,
238,T234,T234,Notah Begay III,9,1.0,
239,T234,T234,Guy Boros,9,1.0,
240,T234,T234,Bill Britton,9,,
241,T234,T234,Ángel Cabrera,9,4.0,
242,T234,T234,Alex Cejka,9,5.0,
243,T234,T234,Brian Claar,9,,
244,T234,T234,Robert Damron,9,2.0,
245,T234,T234,Ken Duke,9,9.0,
246,T234,T234,Brad Elder,9,,
247,T234,T234,Ernie Els,9,5.0,
248,T234,T234,Robin Freeman,9,,
249,T234,T234,"Jim Gallagher, Jr.",9,3.0,
250,T234,T234,Kelly Gibson,9,,
251,T234,T234,Lucas Glover,9,4.0,
252,T234,T234,Matt Gogel,9,,
253,T234,T234,Bill Haas,9,7.0,
254,T234,T234,Gary Hallberg,9,1.0,
255,T234,T234,Morris Hatalsky,9,,
256,T234,T234,Mark Hayes,9,,
257,T234,T234,Bob Heintz,9,5.0,
258,T234,T234,Brian Henninger,9,,
259,T234,T234,Trevor Immelman,9,5.0,
260,T234,T234,Hale Irwin,9,,
261,T234,T234,Brandt Jobe,9,2.0,
262,T234,T234,Richard Johnson,9,5.0,
263,T234,T234,Brendan Jones,9,,
264,T234,T234,Craig Kanada,9,4.0,
265,T234,T234,Matt Kuchar,9,4.0,
266,T234,T234,Hank Kuehne,9,,
267,T234,T234,J.L. Lewis,9,1.0,
268,T234,T234,Bob Lohr,9,,
269,T234,T234,Sandy Lyle,9,1.0,
270,T234,T234,Daisuke Maruyama,9,5.0,
271,T234,T234,Spike McRoy,9,3.0,
272,T234,T234,Colin Montgomerie,9,,
273,T234,T234,Arron Oberholser,9,7.0,
274,T234,T234,Greg Owen,9,4.0,
275,T234,T234,Ryan Palmer,9,4.0,
276,T234,T234,Dennis Paulson,9,1.0,
277,T234,T234,John Riegger,9,,
278,T234,T234,John Rollins,9,7.0,
279,T234,T234,Ted Schulz,9,,
280,T234,T234,John Senden,9,9.0,
281,T234,T234,Patrick Sheehan,9,,
282,T234,T234,Mike Sposa,9,,
283,T234,T234,Mike Springer,9,,
284,T234,T234,Ron Streck,9,,
285,T234,T234,Chris Tidland,9,9.0,
286,T234,T234,Tommy Tolles,9,,
287,T234,T234,D.J. Trahan,9,7.0,
288,T234,T234,Omar Uresti,9,3.0,
289,T234,T234,Stan Utley,9,1.0,
290,T234,T234,Charles Warren,9,5.0,
291,T234,T234,Tom Watson,9,2.0,
292,T234,T234,Brett Wetterich,9,5.0,
293,T234,T234,Dean Wilson,9,5.0,
294,T234,T234,Robert Wrenn,9,,
295,T234,T234,Kaname Yokoo,9,1.0,
296,T297,T297,Fulton Allem,8,,
297,T297,T297,Stephen Ames,8,5.0,
298,T297,T297,Emlyn Aubrey,8,,
299,T297,T297,Ian Baker-Finch,8,,
300,T297,T297,Pat Bates,8,,
301,T297,T297,Rich Beem,8,7.0,
302,T297,T297,Michael Bradley,8,3.0,
303,T297,T297,Danny Briggs,8,,
304,T297,T297,Ken Brown,8,,
305,T297,T297,Curt Byrum,8,,
306,T297,T297,Michael Campbell,8,1.0,
307,T297,T297,T.C. Chen,8,,
308,T297,T297,Daniel Chopra,8,6.0,
309,T297,T297,Bobby Clampett,8,1.0,
310,T297,T297,Keith Clearwater,8,,
311,T297,T297,Ben Crenshaw,8,,
312,T297,T297,Mike Donald,8,,
313,T297,T297,Jason Dufner,8,4.0,
314,T297,T297,Scott Dunlap,8,,
315,T297,T297,Nick Faldo,8,,
316,T297,T297,Tom Gillis,8,3.0,
317,T297,T297,Wayne Grady,8,,
318,T297,T297,Scott Gutschewski,8,5.0,
319,T297,T297,Charley Hoffman,8,8.0,
320,T297,T297,David Ishii,8,,
321,T297,T297,Miguel Angel Jiménez,8,2.0,
322,T297,T297,Franklin Langham,8,3.0,
323,T297,T297,Wayne Levi,8,,
324,T297,T297,Hunter Mahan,8,4.0,
325,T297,T297,John Mallinger,8,8.0,
326,T297,T297,Dick Mast,8,,
327,T297,T297,Parker McLachlin,8,8.0,
328,T297,T297,Johnny Miller,8,,
329,T297,T297,David Morland IV,8,,
330,T297,T297,Jodie Mudd,8,,
331,T297,T297,Jack Nicklaus,8,,
332,T297,T297,Brenden Pappas,8,,
333,T297,T297,Phillip Price,8,,
334,T297,T297,Jack Renner,8,,
335,T297,T297,Tag Ridings,8,5.0,
336,T297,T297,Larry Rinker,8,,
337,T297,T297,Lance Ten Broeck,8,,
338,T297,T297,Esteban Toledo,8,1.0,
339,T297,T297,Lee Trevino,8,,
340,T297,T297,Ted Tryba,8,,
341,T297,T297,Fred Wadsworth,8,,
342,T297,T297,Bubba Watson,8,8.0,
343,T297,T297,D.A. Weibring,8,,
344,T297,T297,Lee Westwood,8,2.0,
345,T297,T297,Charlie Wi,8,7.0,
346,T297,T297,Mark Wilson,8,4.0,
347,T348,T348,Eric Axley,7,6.0,
348,T348,T348,Seve Ballesteros,7,,
349,T348,T348,"David Berganio, Jr.",7,2.0,
350,T348,T348,Henrik Bjornstad,7,,
351,T348,T348,Justin Bolli,7,,
352,T348,T348,Craig Bowden,7,7.0,
353,T348,T348,David Branshaw,7,7.0,
354,T348,T348,Billy Ray Brown,7,,
355,T348,T348,José Coceres,7,5.0,
356,T348,T348,Brian Davis,7,6.0,
357,T348,T348,Todd Demsey,7,,
358,T348,T348,Clark Dennis,7,,
359,T348,T348,Ed Dougherty,7,,
360,T348,T348,Dave Eichelberger,7,,
361,T348,T348,Danny Ellis,7,2.0,
362,T348,T348,David Graham,7,,
363,T348,T348,Jerry Haas,7,,
364,T348,T348,Padraig Harrington,7,5.0,
365,T348,T348,Jeff Hart,7,,
366,T348,T348,Lon Hinkle,7,,
367,T348,T348,Gabriel Hjertstedt,7,1.0,
368,T348,T348,P.H. Horgan III,7,,
369,T348,T348,David Howell,7,2.0,
370,T348,T348,Joe Inman,7,,
371,T348,T348,John Inman,7,,
372,T348,T348,Barry Jaeckel,7,,
373,T348,T348,Billy Kratzert,7,,
374,T348,T348,Cliff Kresge,7,6.0,
375,T348,T348,Spencer Levin,7,,
376,T348,T348,Bob May,7,5.0,
377,T348,T348,George McNeill,7,7.0,
378,T348,T348,Steve Melnyk,7,,
379,T348,T348,John Morgan,7,,
380,T348,T348,Tim Norris,7,,
381,T348,T348,Sean O'Hair,7,7.0,
382,T348,T348,Carl Paulson,7,,
383,T348,T348,Greg Powers,7,,
384,T348,T348,Sam Randolph,7,,
385,T348,T348,Chi Chi Rodriguez,7,,
386,T348,T348,Bill Sander,7,,
387,T348,T348,Michael Sim,7,7.0,
388,T348,T348,Jerry Smith,7,3.0,
389,T348,T348,Kevin Stadler,7,7.0,
390,T348,T348,Hideto Tanihara,7,,
391,T348,T348,Vaughn Taylor,7,7.0,
392,T348,T348,Greg Twiggs,7,,
393,T348,T348,Tjaart van der Walt,7,,
394,T348,T348,Bob Wolcott,7,,
395,T348,T348,Bruce Zabriski,7,,
396,T397,T397,Isao Aoki,6,,
397,T397,T397,Ryan Armour,6,6.0,
398,T397,T397,Shane Bertsch,6,4.0,
399,T397,T397,Woody Blackburn,6,,
400,T397,T397,Darren Clarke,6,3.0,
401,T397,T397,Paul Claxton,6,,
402,T397,T397,Bobby Cochran,6,,
403,T397,T397,Jim Colbert,6,,
404,T397,T397,Frank Conner,6,,
405,T397,T397,Jim Dent,6,,
406,T397,T397,Allen Doyle,6,,
407,T397,T397,James Driscoll,6,1.0,
408,T397,T397,John Fought,6,,
409,T397,T397,Stephen Gangluff,6,,
410,T397,T397,Robert Garrigus,6,6.0,
411,T397,T397,Gibby Gilbert,6,,
412,T397,T397,Ernie Gonzalez,6,,
413,T397,T397,Dan Halldorson,6,,
414,T397,T397,Anders Hansen,6,5.0,
415,T397,T397,Steve Hart,6,,
416,T397,T397,Vance Heafner,6,,
417,T397,T397,Scott Hend,6,,
418,T397,T397,Matt Hendrix,6,3.0,
419,T397,T397,Mark Hensby,6,6.0,
420,T397,T397,Ryuji Imada,6,6.0,
421,T397,T397,Barry Lane,6,,
422,T397,T397,Scott Laycock,6,,
423,T397,T397,Lyn Lott,6,,
424,T397,T397,David Lundstrom,6,,
425,T397,T397,Will MacKenzie,6,6.0,
426,T397,T397,Steve Marino,6,6.0,
427,T397,T397,Gary McCord,6,,
428,T397,T397,Paul McGinley,6,1.0,
429,T397,T397,Pat McGowan,6,,
430,T397,T397,David McKenzie,6,,
431,T397,T397,John Merrick,6,6.0,
432,T397,T397,Ryan Moore,6,6.0,
433,T397,T397,John Morse,6,,
434,T397,T397,Bob Murphy,6,,
435,T397,T397,Sean Murphy,6,,
436,T397,T397,Jim Nelford,6,,
437,T397,T397,Andy North,6,,
438,T397,T397,Mac O'Grady,6,,
439,T397,T397,Peter Oosterhuis,6,,
440,T397,T397,Deane Pappas,6,,
441,T397,T397,Mark Pfeil,6,,
442,T397,T397,Ian Poulter,6,4.0,
443,T397,T397,Victor Regalado,6,,
444,T397,T397,Tom Scherrer,6,,
445,T397,T397,Adam Scott,6,6.0,
446,T397,T397,Sonny Skinner,6,,
447,T397,T397,Joey Snyder III,6,,
448,T397,T397,Darron Stiles,6,3.0,
449,T397,T397,Chris Stroud,6,6.0,
450,T397,T397,Leonard Thompson,6,,
451,T397,T397,Nicholas Thompson,6,,
452,T397,T397,Camilo Villegas,6,6.0,
453,T397,T397,Denis Watson,6,,
454,T397,T397,Ron Whittaker,6,,
455,T397,T397,Garrett Willis,6,3.0,
456,T457,T457,Chris Anderson,5,,
457,T457,T457,Jeremy Anderson,5,,
458,T457,T457,Miller Barber,5,,
459,T457,T457,Rich Barcelo,5,3.0,
460,T457,T457,Ricky Barnes,5,1.0,
461,T457,T457,Jim Benepe,5,,
462,T457,T457,Thomas Bjørn,5,1.0,
463,T457,T457,Eric Booker,5,,
464,T457,T457,D.J. Brigman,5,5.0,
465,T457,T457,George Cadle,5,,
466,T457,T457,Jason Caron,5,,
467,T457,T457,Bobby Cole,5,,
468,T457,T457,Gavin Coles,5,4.0,
469,T457,T457,Michael Connell,5,,
470,T457,T457,Richie Coughlan,5,,
471,T457,T457,Kris Cox,5,3.0,
472,T457,T457,Rod Curl,5,,
473,T457,T457,Ben Curtis,5,3.0,
474,T457,T457,Jason Day,5,,
475,T457,T457,Terry Diehl,5,,
476,T457,T457,Bob Eastwood,5,,
477,T457,T457,Niclas Fasth,5,3.0,
478,T457,T457,Forrest Fezler,5,,
479,T457,T457,Nick Flanagan,5,5.0,
480,T457,T457,Jeff Gallagher,5,,
481,T457,T457,Al Geiberger,5,,
482,T457,T457,Jaime Gomez,5,,
483,T457,T457,Mike Grob,5,1.0,
484,T457,T457,Phillip Hancock,5,,
485,T457,T457,David Hearn,5,1.0,
486,T457,T457,J.B. Holmes,5,4.0,
487,T457,T457,Tripp Isenhour,5,4.0,
488,T457,T457,Toshi Izawa,5,,
489,T457,T457,Tom Jenkins,5,,
490,T457,T457,Kevin Johnson,5,,
491,T457,T457,Brad Lardon,5,1.0,
492,T457,T457,Jarrod Lyle,5,5.0,
493,T457,T457,Mike McCullough,5,,
494,T457,T457,Graeme McDowell,5,1.0,
495,T457,T457,Nick O'Hern,5,4.0,
496,T457,T457,Jeff Overton,5,5.0,
497,T457,T457,Jerry Pate,5,,
498,T457,T457,Scott Piercy,5,1.0,
499,T457,T457,D.A. Points,5,,
500,T457,T457,Kyle Reifers,5,5.0,
501,T457,T457,Bill Rogers,5,,
502,T457,T457,Jeff Roth,5,,
503,T457,T457,John Schroeder,5,,
504,T457,T457,Jason Schultz,5,5.0,
505,T457,T457,Brent Schwarzrock,5,,
506,T457,T457,Tom Shaw,5,,
507,T457,T457,Mike Small,5,,
508,T457,T457,Brandt Snedeker,5,5.0,
509,T457,T457,Mick Soli,5,,
510,T457,T457,Mike Standly,5,,
511,T457,T457,B.J. Staten,5,2.0,
512,T457,T457,Kenneth Staton,5,,
513,T457,T457,Henrik Stenson,5,4.0,
514,T457,T457,Roger Tambellini,5,,
515,T457,T457,Jaco Van Zyl,5,5.0,
516,T457,T457,Bruce Vaughan,5,,
517,T457,T457,Vance Veazey,5,2.0,
518,T457,T457,Boo Weekley,5,4.0,
519,T457,T457,Tom Weiskopf,5,,
520,T457,T457,Ian Woosnam,5,,
521,T457,T457,Don Yrene,5,,
522,T523,T523,Steven Alker,4,,
523,T523,T523,Jason Allred,4,,
524,T523,T523,Perry Arthur,4,,
525,T523,T523,Andy Bare,4,4.0,
526,T523,T523,Roy Biancalana,4,,
527,T523,T523,Michael Boyd,4,4.0,
528,T523,T523,Andrew Buckle,4,4.0,
529,T523,T523,Kevin Burton,4,,
530,T523,T523,Alejandro Cañizares,4,4.0,
531,T523,T523,Tom Carter,4,,
532,T523,T523,Paul Casey,4,2.0,
533,T523,T523,Chris Couch,4,3.0,
534,T523,T523,Rett Crowder,4,,
535,T523,T523,Brendon de Jonge,4,4.0,
536,T523,T523,Terry Dill,4,,
537,T523,T523,Dale Douglass,4,,
538,T523,T523,Lee Elder,4,,
539,T523,T523,Gonzalo Fernandez-Castaño,4,,
540,T523,T523,Keiichiro Fukabori,4,,
541,T523,T523,Nick Gilliam,4,,
542,T523,T523,Richard Green,4,2.0,
543,T523,T523,Hunter Haas,4,,
544,T523,T523,Matt Hansen,4,,
545,T523,T523,Kazuhiko Hosokawa,4,,
546,T523,T523,Robert Karlsson,4,3.0,
547,T523,T523,Anthony Kim,4,4.0,
548,T523,T523,Joel Kribel,4,1.0,
549,T523,T523,Doug LaBelle II,4,4.0,
550,T523,T523,Thomas Levet,4,1.0,
551,T523,T523,Pat Lindsey,4,,
552,T523,T523,Brock Mackenzie,4,,
553,T523,T523,James McLean,4,,
554,T523,T523,Allen Miller,4,,
555,T523,T523,Bryce Molder,4,4.0,
556,T523,T523,Patrick Moore,4,,
557,T523,T523,Bobby Nichols,4,,
558,T523,T523,Mike Nicolette,4,,
559,T523,T523,Keith Nolan,4,,
560,T523,T523,Gary Player,4,,
561,T523,T523,Anthony Rodriguez,4,,
562,T523,T523,Bob Shearer,4,,
563,T523,T523,Geoffrey Sisk,4,,
564,T523,T523,Ed Sneed,4,,
565,T523,T523,Andre Stolz,4,,
566,T523,T523,Mario Tiziani,4,,
567,T523,T523,Paul Trittler,4,1.0,
568,T523,T523,Johnson Wagner,4,4.0,
569,T523,T523,DeWitt Weaver,4,,
570,T523,T523,Steve Wheatcroft,4,4.0,
571,T572,T572,Alex Aragon,3,1.0,
572,T572,T572,Wally Armstrong,3,,
573,T572,T572,Homero Blancas,3,,
574,T572,T572,Markus Brier,3,3.0,
575,T572,T572,Charles Coody,3,,
576,T572,T572,Joe Daley,3,1.0,
577,T572,T572,Scott Drummond,3,,
578,T572,T572,Ben Ferguson,3,,
579,T572,T572,Derek Gillespie,3,1.0,
580,T572,T572,Kelly Grunewald,3,,
581,T572,T572,Mike Holland,3,,
582,T572,T572,Ryan Howison,3,,
583,T572,T572,Mikko Ilonen,3,,
584,T572,T572,Yasuharu Imano,3,,
585,T572,T572,Don January,3,,
586,T572,T572,Grier Jones,3,,
587,T572,T572,Jim Kane,3,,
588,T572,T572,Shingo Katayama,3,1.0,
589,T572,T572,Darrell Kestner,3,,
590,T572,T572,Søren Kjeldsen,3,,
591,T572,T572,Colt Knost,3,3.0,
592,T572,T572,Paul Lawrie,3,,
593,T572,T572,Craig Lile,3,3.0,
594,T572,T572,Gene Littler,3,,
595,T572,T572,Edward Loar,3,,
596,T572,T572,Bill Lunde,3,3.0,
597,T572,T572,Jon Mills,3,,
598,T572,T572,Jeff Mitchell,3,,
599,T572,T572,Yusaku Miyazato,3,1.0,
600,T572,T572,Orville Moody,3,,
601,T572,T572,Mike Morley,3,,
602,T572,T572,Arnold Palmer,3,,
603,T572,T572,Michael Putnam,3,3.0,
604,T572,T572,Andres Romero,3,3.0,
605,T572,T572,Jim Rutledge,3,3.0,
606,T572,T572,Chris Starkjohann,3,,
607,T572,T572,Chip Sullivan,3,,
608,T572,T572,Brad Sutterfield,3,,
609,T572,T572,Jay Synkelma,3,,
610,T572,T572,Toru Taniguchi,3,,
611,T572,T572,Tim Thelen,3,,
612,T572,T572,Rocky Thompson,3,,
613,T572,T572,Jimmy Walker,3,,
614,T615,T615,Adam Adams,2,,
615,T615,T615,Peter Baker,2,,
616,T615,T615,Jorge Benedetti,2,,
617,T615,T615,John Bickerton,2,,
618,T615,T615,Steven Bowditch,2,1.0,
619,T615,T615,Rob Bradley,2,,
620,T615,T615,Gay Brewer,2,,
621,T615,T615,Paul Broadhurst,2,1.0,
622,T615,T615,Bob Byman,2,,
623,T615,T615,Nick Cassini,2,,
624,T615,T615,Brent Delahoussaye,2,,
625,T615,T615,Bruce Devlin,2,,
626,T615,T615,Paul Dietsche,2,,
627,T615,T615,Nick Dougherty,2,1.0,
