,Career_Money_Leaders_RANK THIS WEEK,Career_Money_Leaders_RANK LAST WEEK,Career_Money_Leaders_PLAYER NAME,Career_Money_Leaders_MONEY
101,102,102,Vaughn Taylor,10171871
102,103,103,Ian Poulter,10165436
103,104,104,Bernhard Langer,10111921
104,105,105,Craig Stadler,10021897
105,106,106,Trevor Immelman,9901755
106,107,107,Ben Curtis,9792523
107,108,108,Bart Bryant,9671650
108,109,109,Freddie Jacobson,9635284
109,110,110,Tommy Armour III,9458248
110,111,111,Mark Brooks,9440738
111,112,112,Carlos Franco,9431368
112,113,113,Ryan Palmer,9383176
113,114,114,Peter Lonard,9343496
114,115,115,John Daly,9336670
115,116,116,Harrison Frazar,9319123
116,117,117,Rich Beem,9267718
117,118,118,Dustin Johnson,9240917
118,119,119,David Frost,9178775
119,120,120,Ryan Moore,9175863
120,121,121,Joe Ogilvie,9164473
121,122,122,Ángel Cabrera,9122523
122,123,123,Paul Casey,9028794
123,124,124,Glen Day,8930925
124,125,125,Bubba Watson,8836835
125,126,126,Kevin Na,8786829
126,127,127,Shaun Micheel,8781940
127,128,128,Dan Forsman,8687983
128,129,129,Cameron Beckman,8673808
129,130,130,Robert Gamez,8625681
130,131,131,Jason Bohn,8592387
131,132,132,Olin Browne,8516287
132,133,133,Andrew Magee,8512753
133,134,134,Dean Wilson,8502593
134,135,135,Craig Parry,8481456
135,136,136,Charley Hoffman,8226784
136,137,137,J.P. Hayes,8204635
137,138,138,J.B. Holmes,8133732
138,139,139,Steve Pate,8024238
139,140,140,Skip Kendall,7999711
140,141,141,D.J. Trahan,7958118
141,142,142,Brian Davis,7920693
142,143,143,Larry Mize,7871792
143,144,144,Ryuji Imada,7855452
144,145,145,Peter Jacobsen,7799810
145,146,146,Daniel Chopra,7698612
146,147,147,Mark Wilson,7678893
147,148,148,Arron Oberholser,7665222
148,149,149,Bill Haas,7660806
149,150,150,Curtis Strange,7599951
150,151,151,Brandt Snedeker,7521278
151,152,152,J.L. Lewis,7473218
152,153,153,Brent Geiberger,7374382
153,154,154,Alex Cejka,7351221
154,155,155,Ted Purdy,7323659
155,156,156,Ben Crenshaw,7139756
156,157,157,Jeff Overton,7126953
157,158,158,Boo Weekley,7087345
158,159,159,Mathew Goggin,7006351
159,160,160,Henrik Stenson,7005149
160,161,161,Paul Stankowski,6975869
161,162,162,Steve Marino,6928752
162,163,163,Bill Glasson,6912619
163,164,164,Chris Perry,6866671
164,165,165,Len Mattiace,6819409
165,166,166,Scott Simpson,6778273
166,167,167,Brett Wetterich,6650052
167,168,168,Tom Byrum,6544295
168,169,169,Steve Jones,6519451
169,170,170,Troy Matteson,6493302
170,171,171,Bruce Lietzke,6474794
171,172,172,Lanny Wadkins,6355681
172,173,173,Robert Damron,6301483
173,174,174,Neal Lancaster,6253506
174,175,175,Chip Beck,6205730
175,176,176,Mark Hensby,6162441
176,177,177,Michael Allen,6151918
177,178,178,Nathan Green,6066510
178,179,179,"Jim Gallagher, Jr.",6002202
179,180,180,Hale Irwin,5966031
180,181,181,Jay Williamson,5916902
181,182,182,Richard Johnson,5892854
182,183,183,Charlie Wi,5855040
183,184,184,Fuzzy Zoeller,5819293
184,185,185,Nick O'Hern,5781705
185,186,186,Greg Kraft,5778868
186,187,187,Greg Chalmers,5774063
187,188,188,David Peoples,5736812
188,189,189,Jack Nicklaus,5734031
189,190,190,Russ Cochran,5560769
190,191,191,Jay Don Blake,5555470
191,192,192,Y.E. Yang,5329304
192,193,193,Raymond Floyd,5323075
193,194,194,John Mallinger,5314930
194,195,195,Mark McCumber,5309688
195,196,196,José Coceres,5280335
196,197,197,Gil Morgan,5259164
197,198,198,Blaine McCallister,5227278
198,199,199,Notah Begay III,5200649
199,200,200,Todd Hamilton,5166586
200,201,201,Craig Barlow,5107164
201,202,202,Jason Day,5097447
202,203,203,Charles Warren,5047416
203,204,204,Jeff Quinney,5002503
204,205,205,Dennis Paulson,4983871
205,206,206,George McNeill,4970232
206,207,207,Kent Jones,4931680
207,208,208,Robert Garrigus,4794816
208,209,209,David Edwards,4773198
209,210,210,D.A. Weibring,4770705
210,211,211,Jim Carter,4766778
211,212,212,Chris Smith,4763528
212,213,213,Wayne Levi,4730158
213,214,214,Mike Reid,4686774
214,215,215,Gene Sauers,4647669
215,216,216,Andres Romero,4606725
216,217,217,Matt Gogel,4596216
217,218,218,Grant Waite,4583879
218,219,219,Jason Dufner,4518846
219,220,220,Will MacKenzie,4400385
220,221,221,Jason Gore,4369451
221,222,222,Michael Bradley,4365782
222,223,223,Martin Laird,4340034
223,224,224,Mark Wiebe,4314460
224,225,225,Joel Edwards,4286415
225,226,226,Tom Purtzer,4192268
226,227,227,Greg Owen,4183990
227,228,228,Mike Hulbert,4183778
228,229,229,Marco Dawson,4123871
229,230,230,John Merrick,4059150
230,231,231,Brandel Chamblee,4018410
231,232,232,Rick Fehr,4018239
232,233,233,Donnie Hammond,4008060
233,234,234,Cliff Kresge,3953366
234,235,235,John Mahaffey,3876852
235,236,236,Brian Bateman,3862340
236,237,237,Kevin Streelman,3854192
237,238,238,Ted Tryba,3853236
238,239,239,Larry Nelson,3827401
239,240,240,Kevin Stadler,3760344
240,241,241,Omar Uresti,3756100
241,242,242,Ken Green,3745345
242,243,243,Arjun Atwal,3722696
243,244,244,Graeme McDowell,3683956
244,245,245,Bryce Molder,3637091
245,246,246,Johnson Wagner,3632399
246,247,247,Jay Delsing,3608666
247,248,248,Nolan Henke,3606563
248,249,249,Brad Bryant,3558804
249,250,250,Andy Bean,3531780
250,251,251,Mathias Grönberg,3489747
251,252,252,Lee Trevino,3478328
252,253,253,Rickie Fowler,3428198
253,254,254,Tim Simpson,3406017
254,255,255,Rory McIlroy,3403999
255,256,256,Dicky Pride,3375418
256,257,257,Craig Perks,3362251
257,258,258,Nicholas Thompson,3355699
258,259,259,Garrett Willis,3320786
259,260,260,Brian Henninger,3316460
260,261,261,Bob Burns,3313226
261,262,262,Don Pooley,3296615
262,263,263,Phil Blackmar,3245909
263,264,264,Marc Leishman,3231080
264,265,265,D.A. Points,3228896
265,266,266,Phil Tataurangi,3174391
266,267,267,Fulton Allem,3155787
267,268,268,Ronnie Black,3155053
268,269,269,Brendon de Jonge,3151847
269,270,270,James Driscoll,3128048
270,271,271,Dan Pohl,3112263
271,272,272,Bob Gilder,3032108
272,273,273,Chris Couch,2975629
273,274,274,Frank Nobilo,2875836
274,275,275,Jim McGovern,2858703
275,276,276,Tom Scherrer,2850394
276,277,277,David Ogrin,2848159
277,278,278,Chris Stroud,2842963
278,279,279,Bobby Wadkins,2822418
279,280,280,Jodie Mudd,2806955
280,281,281,Sandy Lyle,2792505
281,282,282,Johnny Miller,2747484
282,283,283,Eric Axley,2733081
283,284,284,Doug Tewell,2723711
284,285,285,Willie Wood,2718886
285,286,286,Scott Gump,2715190
286,287,287,Howard Twitty,2713551
287,288,288,Brenden Pappas,2713230
288,289,289,Hank Kuehne,2686886
289,290,290,Carl Paulson,2633179
290,291,291,Michael Letzig,2627183
291,292,292,Ricky Barnes,2625065
292,293,293,Mike Springer,2596451
293,294,294,Hubert Green,2591959
294,295,295,Matt Jones,2584956
295,296,296,Roland Thatcher,2571536
296,297,297,Gary Hallberg,2476014
297,298,298,Bob Lohr,2417060
298,299,299,Spike McRoy,2412577
299,300,300,Ian Leggatt,2410796
300,301,301,Dave Barr,2404793
301,302,302,Keith Clearwater,2365698
302,303,303,Gabriel Hjertstedt,2339756
303,304,304,Billy Ray Brown,2330389
304,305,305,Parker McLachlin,2302419
305,306,306,Calvin Peete,2302363
306,307,307,Mike Sullivan,2301255
307,308,308,Lennie Clements,2280766
308,309,309,Ed Fiori,2270198
309,310,310,Webb Simpson,2261096
310,311,311,Tom Weiskopf,2241687
311,312,312,David Gossett,2234484
312,313,313,Roger Maltbie,2212879
313,314,314,Jimmy Walker,2205884
314,315,315,J.C. Snead,2197545
315,316,316,Robin Freeman,2174379
316,317,317,Clarence Rose,2155380
317,318,318,Michael Sim,2138878
318,319,319,Jeff Gove,2128091
319,320,320,Tom Gillis,2103883
320,321,321,Ian Baker-Finch,2078743
321,322,322,Chez Reavie,2042702
322,323,323,John Adams,2019582
323,324,324,Larry Rinker,2007824
324,325,325,Mike Donald,1970260
325,326,326,Trevor Dodds,1940834
326,327,327,Jim Thorpe,1935566
327,328,328,Bill Lunde,1913659
328,329,329,Dave Rummells,1909430
329,330,330,Scott Piercy,1895960
330,331,331,David Graham,1888731
331,332,332,Arnold Palmer,1861857
332,333,333,Mike Heinen,1848216
333,334,334,Richard Zokol,1840397
334,335,335,Spencer Levin,1836033
335,336,336,Mike Standly,1834597
336,337,337,Gary Player,1834482
337,338,338,Leonard Thompson,1819028
338,339,339,Bill Britton,1814615
339,340,340,Mark Lye,1800654
340,341,341,George Burns,1781090
341,342,342,Shane Bertsch,1776719
342,343,343,"David Berganio, Jr.",1766499
343,344,344,Kelly Gibson,1751957
344,345,345,Morris Hatalsky,1707280
345,346,346,Bruce Fleisher,1695111
346,347,347,Billy Casper,1691583
347,348,348,Michael Clark II,1670485
348,349,349,Ted Schulz,1645215
349,350,350,Bob Murphy,1642330
350,351,351,Guy Boros,1637382
351,352,352,Jerry Pate,1634246
352,353,353,Gary Koch,1629482
353,354,354,Lon Hinkle,1607691
354,355,355,Kenny Knox,1607180
355,356,356,Matt Bettencourt,1595938
356,357,357,Gene Littler,1584210
357,358,358,Jack Renner,1579090
358,359,359,Curt Byrum,1576535
359,360,360,"Wes Short, Jr.",1569801
360,361,361,Miller Barber,1564204
361,362,362,Mark Hayes,1555739
362,363,363,Jim Colbert,1553136
363,364,364,Bob Eastwood,1546106
364,365,365,Keith Fergus,1546009
365,366,366,Marc Turnesa,1537149
366,367,367,Buddy Gardner,1491943
367,368,368,James Nitties,1456566
368,369,369,Bobby Clampett,1423000
369,370,370,Robert Wrenn,1422635
370,371,371,Jeff Klauk,1417372
371,372,372,Kris Blanks,1416308
372,373,373,Billy Kratzert,1396819
373,374,374,Bill Rogers,1384710
374,375,375,Bruce Crampton,1376193
375,376,376,Andy North,1365530
376,377,377,Ed Dougherty,1323769
377,378,378,John Morse,1311273
378,379,379,Tom Sieckmann,1310647
379,380,380,Dave Stockton,1303281
380,381,381,Denis Watson,1288621
381,382,382,Alex Prugh,1272606
382,383,383,Craig Bowden,1266184
383,384,384,Al Geiberger,1265188
384,385,385,Danny Edwards,1212304
385,386,386,Aron Price,1201191
386,387,387,Dan Halldorson,1193929
387,388,388,Charles Coody,1187762
388,389,389,Dave Eichelberger,1186505
389,390,390,Chad Collins,1185379
390,391,391,Tony Sills,1173361
391,392,392,Jeev Milkha Singh,1160429
392,393,393,Chris Tidland,1144253
393,394,394,Don January,1140925
394,395,395,Dave Hill,1130420
395,396,396,Dick Mast,1123038
396,397,397,Jarrod Lyle,1112243
397,398,398,John Inman,1087947
398,399,399,Gibby Gilbert,1056506
399,400,400,Joey Snyder III,1056128
400,401,401,Mac O'Grady,1050779
401,402,402,Rex Caldwell,1043403
402,403,403,Derek Lamely,1041643
403,404,404,Chi Chi Rodriguez,1037106
404,405,405,Mike Smith,1024313
405,406,406,Lee Elder,1020514
406,407,407,Josh Teater,1005323
407,408,408,Bobby Nichols,993025
408,409,409,Barry Jaeckel,982408
409,410,410,Graham DeLaet,967883
410,411,411,Blake Adams,963593
411,412,412,Isao Aoki,960571
412,413,413,Michael Connell,953206
413,414,414,Pat McGowan,915577
414,415,415,Andre Stolz,913148
415,416,416,Bruce Devlin,907069
416,417,417,Mark Carnevale,906925
417,418,418,Jerry McGee,871753
418,419,419,Ed Sneed,860268
419,420,420,Bill Sander,823428
420,421,421,Ron Streck,817211
421,422,422,Grier Jones,803189
422,423,423,Lance Ten Broeck,790347
423,424,424,Troy Merritt,786977
424,425,425,Jerry Heard,780746
425,426,426,Doug Sanders,772993
426,427,427,Greg Twiggs,767294
427,428,428,Rich Barcelo,764178
428,429,429,Frank Conner,750733
429,430,430,Justin Bolli,739412
430,431,431,Peter Oosterhuis,736692
431,432,432,Joe Inman,729249
432,433,433,Roger Tambellini,721585
433,434,434,Henrik Bjornstad,706956
434,435,435,Vance Veazey,685333
435,436,436,Mike McCullough,682511
436,437,437,Matt Weibring,679718
437,438,438,Rod Curl,677009
438,439,439,Stan Utley,674546
439,440,440,Homero Blancas,671251
440,441,441,Gary McCord,662359
441,442,442,Bob Goalby,645013
442,443,443,Victor Regalado,628557
443,444,444,Cameron Percy,620262
444,445,445,T.C. Chen,616303
445,446,446,Dale Douglass,577950
446,447,447,Steve Wheatcroft,576747
447,448,448,Sam Randolph,574876
448,449,449,Mark Pfeil,573387
449,450,450,Jim Dent,564809
450,451,451,John Schroeder,546569
451,452,452,Tim Norris,545531
452,453,453,Mac McLendon,541908
453,454,454,Brian Stuard,536497
454,455,455,Rik Massengale,536254
455,456,456,Vance Heafner,535177
456,457,457,Bobby Cole,535130
457,458,458,Forrest Fezler,527325
458,459,459,Mike Morley,526403
459,460,460,Ken Brown,507919
460,461,461,Jim Nelford,485111
461,462,462,Matt Every,477772
462,463,463,Tom Jenkins,470019
463,464,464,Bob Lunn,459182
464,465,465,Mike Nicolette,448037
465,466,466,Tom Shaw,434756
466,467,467,Allen Miller,426883
467,468,468,Phillip Hancock,425154
468,469,469,Bobby Mitchell,421938
469,470,470,Doug Ford,419292
470,471,471,Larry Hinson,413284
471,472,472,Wally Armstrong,406269
472,473,473,Fred Marti,404674
473,474,474,Terry Diehl,404611
474,475,475,Dow Finsterwald,402102
475,476,476,Jim Benepe,395214
476,477,477,John Fought,387036
477,478,478,Greg Powers,386086
478,479,479,Bob Smith,385283
479,480,480,Bob Shearer,378336
480,481,481,Billy Maxwell,375648
481,482,482,Johnny Pott,371396
482,483,483,Deane Beman,370003
483,484,484,George Cadle,362543
484,485,485,R.H. Sikes,344387
485,486,486,Tony Jacklin,336530
486,487,487,Jim Wiechers,329169
487,488,488,Lyn Lott,325966
488,489,489,Kevin Johnson,323478
489,490,490,Jeff Mitchell,322320
490,491,491,Pat Lindsey,318777
491,492,492,Martin Flores,318673
492,493,493,Woody Blackburn,310231
493,494,494,Jim Jamieson,306618
494,495,495,Cameron Tringale,302618
495,496,496,Bob Dickson,296640
496,497,497,Labron Harris,295917
497,498,498,Garth Mulroy,287118
498,499,499,Howie Johnson,280816
499,500,500,Ernie Gonzalez,275820
500,501,501,DeWitt Weaver,273435
501,502,502,Ken Venturi,268263
502,503,503,Terry Dill,255050
503,504,504,David Lutterus,253056
504,505,505,Fred Wadsworth,235449
505,506,506,Tommy Jacobs,232720
506,507,507,Ron Cerrudo,228199
507,508,508,Andrew McLardy,226340
508,509,509,Pete Brown,214884
509,510,510,Fred Hawkins,205228
510,511,511,Babe Hiskey,202754
511,512,512,Dwight Nevil,199935
512,513,513,Don Iverson,198477
513,514,514,Jack Newton,191898
514,515,515,Dave Ragan,172256
515,516,516,Roy Pace,165699
516,517,517,Marty Fleckman,162141
517,518,518,Bob Byman,161884
518,519,519,Bert Weaver,161210
519,520,520,Chris Baryla,157092
520,521,521,Pat Fitzsimons,153542
521,522,522,Bunky Henry,153499
522,523,523,Gary Groh,148753
523,524,524,Rocky Thompson,146391
524,525,525,Steve Spray,142045
525,526,526,Fran Quinn,137088
526,527,527,Jack Fleck,129737
527,528,528,Randy Glover,123531
528,529,529,Al Besselink,119183
529,530,530,Steve Reid,110441
530,531,531,Bill Garrett,107610
531,532,532,Jim Ferree,106895
532,533,533,Bob Toski,105484
533,534,534,Bob McCallister,101079
534,535,535,Tom Nieporte,94555
535,536,536,Jerod Turner,91343
536,537,537,Sam Adams,82787
537,538,538,Brent Delahoussaye,80258
538,539,539,Chris Wilson,76481
539,540,540,Ernie Vossler,74229
540,541,541,Richie Karl,61566
541,542,542,Mike Fetchick,52044
542,543,543,Bill Johnston,50707
543,544,544,Patrick Moore,34859
544,545,545,Dick Hart,34739
545,546,546,Michael Thompson,32625
546,547,547,Laurie Hammer,25992
547,548,548,Al Johnston,24099
