,Last_5_Events_-_Accuracy_RANK THIS WEEK,Last_5_Events_-_Accuracy_RANK LAST WEEK,Last_5_Events_-_Accuracy_PLAYER NAME,Last_5_Events_-_Accuracy_EVENTS,Last_5_Events_-_Accuracy_RATING
0,1,1,Nick Mason,1,8.5
1,2,2,Aaron Wise,1,8.3
2,3,3,Ben Taylor,1,8.2
3,T4,T4,Joe Affrunti,1,8.1
4,T4,T4,Alex Cejka,2,8.1
5,T4,T4,Graham DeLaet,2,8.1
6,T7,T7,Ryan Ruffels,2,8.0
7,T7,T7,Adam Scott,5,8.0
8,T7,T7,Omar Uresti,1,8.0
9,T10,T10,Jerry Kelly,3,7.9
10,T10,T10,Richard Lee,1,7.9
11,T10,T10,John Peterson,1,7.9
12,T10,T10,Kyle Stanley,3,7.9
13,T10,T10,Danny Willett,1,7.9
14,T15,T15,Robert Garrigus,3,7.8
15,T15,T15,Justin Hicks,2,7.8
16,T15,T15,Morgan Hoffmann,2,7.8
17,T15,T15,Pat Perez,1,7.8
18,T15,T15,Michael Thompson,2,7.8
19,T15,T15,Willy Wilcox,1,7.8
20,T21,T21,Ryan Armour,1,7.7
21,T21,T21,Grégory Bourdy,1,7.7
22,T21,T21,Tim Clark,1,7.7
23,T21,T21,Austin Connelly,1,7.7
24,T21,T21,James Hahn,3,7.7
25,T21,T21,Wes Homan,1,7.7
26,T21,T21,Danny Lee,1,7.7
27,T21,T21,Shane Lowry,2,7.7
28,T21,T21,Rory McIlroy,4,7.7
29,T30,T30,Rafa Cabrera Bello,2,7.6
30,T30,T30,Stewart Cink,3,7.6
31,T30,T30,Branden Grace,3,7.6
32,T30,T30,Chesson Hadley,3,7.6
33,T30,T30,Michael Johnson,1,7.6
34,T30,T30,Greg Owen,2,7.6
35,T30,T30,Cameron Percy,3,7.6
36,T30,T30,D.J. Trahan,1,7.6
37,T30,T30,Boo Weekley,3,7.6
38,T39,T39,Tyler Aldridge,3,7.5
39,T39,T39,Ángel Cabrera,1,7.5
40,T39,T39,Paul Casey,5,7.5
41,T39,T39,Roberto Castro,4,7.5
42,T39,T39,Jason Dufner,5,7.5
43,T39,T39,Jim Furyk,5,7.5
44,T39,T39,Kent Jones,1,7.5
45,T39,T39,Russell Knox,5,7.5
46,T39,T39,Jason Kokrak,4,7.5
47,T39,T39,Ben Martin,3,7.5
48,T49,T49,Daniel Berger,5,7.4
49,T49,T49,Victor Dubuisson,1,7.4
50,T49,T49,Lucas Glover,4,7.4
51,T49,T49,Tyrrell Hatton,2,7.4
52,T49,T49,Francesco Molinari,3,7.4
