,Last_15_Events_-_Putting_RANK THIS WEEK,Last_15_Events_-_Putting_RANK LAST WEEK,Last_15_Events_-_Putting_PLAYER NAME,Last_15_Events_-_Putting_EVENTS,Last_15_Events_-_Putting_RATING
0,1,1,Mark Hensby,1,9.1
1,2,2,Yasuharu Imano,1,8.9
2,3,3,Trevor Dodds,1,8.8
3,T4,T4,Ricky Barnes,1,8.7
4,T4,T4,Mathias Grönberg,1,8.7
5,T4,T4,Nick Watney,1,8.7
6,T7,T7,Barry Cheesman,1,8.6
7,T7,T7,Søren Kjeldsen,1,8.6
8,T9,T13,Fred Couples,8,8.5
9,T9,T9,Chris Downes,1,8.5
10,T9,T9,Deane Pappas,8,8.5
11,T9,T9,Chris Riley,9,8.5
12,T9,T9,Garrett Willis,7,8.5
13,T14,T13,Danny Briggs,1,8.4
14,T14,T13,Glen Day,10,8.4
15,T14,T13,Brad Faxon,10,8.4
16,T14,T13,Paul Goydos,10,8.4
17,T14,T13,Ken Green,3,8.4
18,T14,T13,Todd Hamilton,1,8.4
19,T14,T13,J.P. Hayes,8,8.4
20,T14,T13,Mark O'Meara,2,8.4
21,T14,T13,Tom Pernice Jr.,9,8.4
22,T14,T13,Tag Ridings,1,8.4
23,T24,T24,Michael Clark II,3,8.3
24,T24,T24,Padraig Harrington,5,8.3
25,T24,T24,Pete Jordan,1,8.3
26,T24,T24,Greg Norman,2,8.3
27,T24,T24,Hennie Otto,2,8.3
28,T24,T24,Vijay Singh,11,8.3
29,T24,T24,Steve Stricker,4,8.3
30,T31,T31,Steven Alker,7,8.2
31,T31,T31,Arjun Atwal,1,8.2
32,T31,T31,Ángel Cabrera,3,8.2
33,T31,T31,Jason Caron,2,8.2
34,T31,T31,Stewart Cink,10,8.2
35,T31,T31,David Duval,2,8.2
36,T31,T31,Steve Elkington,6,8.2
37,T31,T31,David Frost,10,8.2
38,T31,T31,Matt Gogel,5,8.2
39,T31,T31,Freddie Jacobson,5,8.2
40,T31,T31,Skip Kendall,11,8.2
41,T31,T31,Bernhard Langer,8,8.2
42,T31,T31,Paul Lawrie,3,8.2
43,T31,T31,Justin Leonard,9,8.2
44,T31,T31,Jim McGovern,4,8.2
45,T31,T31,Steve Pate,3,8.2
46,T31,T31,John Rollins,6,8.2
47,T31,T31,Tiger Woods,10,8.2
48,T31,T31,Richard Zokol,2,8.2
49,T50,T51,Stuart Appleby,9,8.1
50,T50,T51,Phil Blackmar,1,8.1
51,T50,T51,Guy Boros,3,8.1
52,T50,T51,Mark Brooks,7,8.1
53,T50,T51,Greg Chalmers,6,8.1
54,T50,T51,John Cook,3,8.1
55,T50,T31,Chris DiMarco,9,8.1
56,T50,T51,Jim Furyk,12,8.1
57,T50,T51,Jay Haas,9,8.1
58,T50,T51,Per-Ulrik Johansson,5,8.1
59,T50,T51,Greg Kraft,6,8.1
60,T50,T51,Joel Kribel,3,8.1
61,T50,T51,Scott Laycock,5,8.1
62,T50,T51,Jarrod Moseley,1,8.1
63,T50,T51,Kevin Na,1,8.1
64,T50,T51,Geoff Ogilvy,6,8.1
65,T50,T51,Rod Pampling,6,8.1
66,T50,T51,Tim Petrovic,8,8.1
67,T50,T51,Jyoti Randhawa,1,8.1
68,T50,T51,Loren Roberts,10,8.1
69,T50,T51,Mike Small,1,8.1
70,T50,T51,Mike Springer,4,8.1
71,T50,T51,Stan Utley,6,8.1
72,T50,T51,Kaname Yokoo,5,8.1
73,T74,T74,Billy Andrade,10,8.0
74,T74,T74,Woody Austin,6,8.0
75,T74,T74,Aaron Baddeley,10,8.0
76,T74,T74,Rich Beem,7,8.0
77,T74,T74,Jay Don Blake,7,8.0
78,T74,T74,Jonathan Byrd,12,8.0
79,T74,T74,Paul Casey,2,8.0
80,T74,T74,Robert Damron,9,8.0
81,T74,T74,Luke Donald,10,8.0
82,T74,T74,Brad Elder,4,8.0
