,3-Putt_Avoidance_-_5-10_RANK THIS WEEK,3-Putt_Avoidance_-_5-10_RANK LAST WEEK,3-Putt_Avoidance_-_5-10_PLAYER NAME,3-Putt_Avoidance_-_5-10_ROUNDS,3-Putt_Avoidance_-_5-10_%,3-Putt_Avoidance_-_5-10_TOTAL 3 PUTTS,3-Putt_Avoidance_-_5-10_ATTEMPTS,3-Putt_Avoidance_-_5-10_2 PUTT OR BETTER %
0,T1,T1,Stuart Appleby,88,0.0,,257,100.0
1,T1,T1,Aaron Baddeley,68,0.0,,177,100.0
2,T1,T1,Charlie Beljan,62,0.0,,191,100.0
3,T1,T1,Jonas Blixt,76,0.0,,233,100.0
4,T1,T1,Justin Bolli,59,0.0,,158,100.0
5,T1,T1,Steven Bowditch,67,0.0,,192,100.0
6,T1,T1,Keegan Bradley,88,0.0,,251,100.0
7,T1,T1,Ángel Cabrera,73,0.0,,177,100.0
8,T1,T1,Greg Chalmers,77,0.0,,259,100.0
9,T1,T1,K.J. Choi,85,0.0,,238,100.0
10,T1,T1,Stewart Cink,71,0.0,,194,100.0
11,T1,T1,Will Claxton,67,0.0,,196,100.0
12,T1,T1,Erik Compton,74,0.0,,215,100.0
13,T1,T1,Ben Curtis,59,0.0,,152,100.0
14,T1,T1,Jason Day,86,0.0,,204,100.0
15,T1,T1,Brendon de Jonge,110,0.0,,336,100.0
16,T1,T1,James Driscoll,76,0.0,,227,100.0
17,T1,T1,Ernie Els,63,0.0,,183,100.0
18,T1,T1,Derek Ernst,58,0.0,,168,100.0
19,T1,T1,Martin Flores,83,0.0,,258,100.0
20,T1,T1,Sergio Garcia,65,0.0,,141,100.0
21,T1,T1,Robert Garrigus,69,0.0,,175,100.0
22,T1,T1,James Hahn,78,0.0,,233,100.0
23,T1,T1,Peter Hanson,45,0.0,,132,100.0
24,T1,T1,Padraig Harrington,52,0.0,,128,100.0
25,T1,T1,J.J. Henry,83,0.0,,233,100.0
26,T1,T1,Jim Herman,59,0.0,,146,100.0
27,T1,T1,Tim Herron,45,0.0,,165,100.0
28,T1,T1,Charles Howell III,87,0.0,,256,100.0
29,T1,T1,Dustin Johnson,71,0.0,,170,100.0
30,T1,T1,Martin Kaymer,61,0.0,,131,100.0
31,T1,T1,Jerry Kelly,75,0.0,,225,100.0
32,T1,T1,Chris Kirk,89,0.0,,304,100.0
33,T1,T1,Steve LeBrun,66,0.0,,203,100.0
34,T1,T1,Richard Lee,81,0.0,,233,100.0
35,T1,T1,Hunter Mahan,91,0.0,,221,100.0
36,T1,T1,William McGirt,75,0.0,,216,100.0
37,T1,T1,Eric Meierdierks,48,0.0,,141,100.0
38,T1,T1,Bryce Molder,82,0.0,,252,100.0
39,T1,T1,Sean O'Hair,56,0.0,,171,100.0
40,T1,T1,Jeff Overton,78,0.0,,286,100.0
41,T1,T1,Rod Pampling,46,0.0,,121,100.0
42,T1,T1,Cameron Percy,68,0.0,,196,100.0
43,T1,T1,Scott Piercy,78,0.0,,221,100.0
44,T1,T1,Ian Poulter,59,0.0,,128,100.0
45,T1,T1,Alistair Presnell,59,0.0,,159,100.0
46,T1,T1,Chez Reavie,72,0.0,,248,100.0
47,T1,T1,Patrick Reed,83,0.0,,250,100.0
48,T1,T1,John Rollins,77,0.0,,259,100.0
49,T1,T1,Justin Rose,62,0.0,,160,100.0
50,T1,T1,Kevin Streelman,86,0.0,,234,100.0
51,T1,T1,Steve Stricker,51,0.0,,110,100.0
52,T1,T1,Michael Thompson,66,0.0,,190,100.0
53,T1,T1,David Toms,49,0.0,,117,100.0
54,T1,T1,D.J. Trahan,48,0.0,,113,100.0
55,T1,T1,Jimmy Walker,84,0.0,,295,100.0
56,T1,T1,Aaron Watkins,46,0.0,,101,100.0
57,T1,T1,Gary Woodland,94,0.0,,299,100.0
58,T1,T1,Tiger Woods,61,0.0,,149,100.0
59,60,60,Matt Every,89,0.31,1.0,323,99.6
60,61,61,Nicholas Thompson,99,0.33,1.0,302,99.6
61,62,62,Boo Weekley,100,0.34,1.0,293,99.6
62,63,63,Roberto Castro,97,0.35,1.0,283,99.6
63,64,64,Harris English,95,0.36,1.0,279,99.6
64,65,65,Daniel Summerhays,83,0.37,1.0,270,99.6
65,T66,T66,Jason Bohn,70,0.38,1.0,264,99.6
66,T66,T66,David Hearn,88,0.38,1.0,264,99.6
67,T66,T66,Justin Hicks,79,0.38,1.0,261,99.6
68,T66,T66,Kevin Stadler,83,0.38,1.0,260,99.6
69,T70,T70,Kevin Chappell,80,0.39,1.0,257,99.6
70,T70,T70,Bill Haas,85,0.39,1.0,255,99.6
71,T70,T70,Justin Leonard,86,0.39,1.0,258,99.6
72,T70,T70,Carl Pettersson,82,0.39,1.0,257,99.6
73,T74,T74,Ryan Palmer,79,0.4,1.0,253,99.6
74,T74,T74,D.A. Points,87,0.4,1.0,249,99.6
75,T74,T74,Webb Simpson,92,0.4,1.0,251,99.6
76,T77,T77,Matt Jones,83,0.41,1.0,244,99.5
77,T77,T77,Matt Kuchar,93,0.41,1.0,244,99.5
78,T77,T77,Bubba Watson,76,0.41,1.0,244,99.5
79,T80,T80,Graham DeLaet,94,0.42,1.0,238,99.5
80,T80,T80,Brendan Steele,86,0.42,1.0,240,99.5
81,T80,T80,Josh Teater,86,0.42,1.0,236,99.5
82,83,83,Seung-Yul Noh,71,0.43,1.0,231,99.5
83,T84,T84,Charl Schwartzel,69,0.45,1.0,223,99.5
84,T84,T84,John Senden,79,0.45,1.0,224,99.5
85,86,86,John Merrick,79,0.47,1.0,214,99.5
86,T87,T87,Bud Cauley,67,0.48,1.0,209,99.5
87,T87,T87,Ben Crane,62,0.48,1.0,208,99.5
88,T87,T87,Dicky Pride,71,0.48,1.0,208,99.5
89,T87,T87,Bo Van Pelt,72,0.48,1.0,210,99.5
90,T91,T91,Fabián Gómez,65,0.49,1.0,203,99.5
91,T91,T91,Scott Langley,79,0.49,1.0,203,99.5
92,T91,T91,D.H. Lee,65,0.49,1.0,204,99.5
93,T91,T91,Phil Mickelson,78,0.49,1.0,206,99.5
94,T95,T95,Scott Brown,65,0.5,1.0,202,99.5
95,T95,T95,Brian Stuard,78,0.5,1.0,202,99.5
96,T97,T97,Tom Gillis,69,0.51,1.0,196,99.4
97,T97,T97,Lee Williams,62,0.51,1.0,198,99.4
98,T99,T99,Robert Allenby,58,0.52,1.0,192,99.4
