,Tenth_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_3_Scoring_Average_AVG,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Webb Simpson,92,2.82,203,72
1,2,2,Ryo Ishikawa,72,2.84,159,56
2,3,3,"Ted Potter, Jr.",65,2.85,114,40
3,T4,T4,Michael Bradley,56,2.86,120,42
4,T4,T4,Steve Stricker,51,2.86,80,28
5,6,6,Ángel Cabrera,73,2.87,149,52
6,7,7,Stephen Ames,49,2.88,95,33
7,8,8,Graeme McDowell,53,2.89,127,44
8,9,9,Justin Hicks,79,2.9,209,72
9,10,10,Brendon de Jonge,110,2.91,262,90
10,T11,T11,Dustin Johnson,71,2.92,175,60
11,T11,T11,Adam Scott,61,2.92,155,53
12,T11,T11,David Toms,49,2.92,105,36
13,T11,T11,Tiger Woods,61,2.92,152,52
14,T15,T15,Jim Furyk,80,2.93,179,61
15,T15,T15,David Hearn,88,2.93,211,72
16,T15,T15,Martin Kaymer,61,2.93,120,41
17,T15,T15,Chris Kirk,89,2.93,120,41
18,T15,T15,Matt Kuchar,93,2.93,246,84
19,T15,T15,Phil Mickelson,78,2.93,249,85
20,T15,T15,Henrik Norlander,70,2.93,179,61
21,T22,T22,Bud Cauley,67,2.95,168,57
22,T22,T22,Bryce Molder,82,2.95,180,61
23,T22,T22,Kevin Streelman,86,2.95,192,65
24,T25,T25,Luke Donald,60,2.96,145,49
25,T25,T25,David Lynn,70,2.96,145,49
26,T25,T25,Chez Reavie,72,2.96,169,57
27,T25,T25,Chris Stroud,88,2.96,216,73
28,T29,T29,Chad Campbell,78,2.97,181,61
29,T29,T29,Rickie Fowler,75,2.97,235,79
30,T29,T29,Matt Jones,83,2.97,193,65
31,T29,T29,Henrik Stenson,65,2.97,95,32
32,T29,T29,Vaughn Taylor,50,2.97,98,33
33,T34,T34,Stuart Appleby,88,2.98,360,121
34,T34,T34,Kevin Chappell,80,2.98,173,58
35,T34,T34,Brian Gay,79,2.98,170,57
36,T34,T34,J.J. Henry,83,2.98,194,65
37,T34,T34,John Huh,88,2.98,164,55
38,T34,T34,Colt Knost,69,2.98,155,52
39,T34,T34,Sean O'Hair,56,2.98,155,52
40,T34,T34,Brandt Snedeker,79,2.98,179,60
41,T34,T34,Brendan Steele,86,2.98,197,66
42,T34,T34,Brian Stuard,78,2.98,262,88
43,T34,T34,Lee Westwood,70,2.98,143,48
44,T45,T45,Ricky Barnes,74,2.99,218,73
45,T45,T45,Billy Horschel,96,2.99,275,92
46,T45,T45,Gary Woodland,94,2.99,218,73
47,T48,T48,Roberto Castro,97,3.0,162,54
48,T48,T48,Graham DeLaet,94,3.0,192,64
49,T48,T48,Bob Estes,66,3.0,198,66
50,T48,T48,Robert Garrigus,69,3.0,159,53
51,T48,T48,Bill Haas,85,3.0,153,51
52,T48,T48,Charley Hoffman,84,3.0,207,69
53,T48,T48,Robert Karlsson,56,3.0,120,40
54,T48,T48,Justin Leonard,86,3.0,240,80
55,T48,T48,Scott Piercy,78,3.0,120,40
56,T48,T48,Kevin Stadler,83,3.0,135,45
57,T48,T48,Lee Williams,62,3.0,210,70
58,T59,T59,Erik Compton,74,3.01,205,68
59,T59,T59,James Driscoll,76,3.01,208,69
60,T59,T59,Harris English,95,3.01,271,90
61,T59,T59,George McNeill,68,3.01,217,72
62,T59,T59,Charlie Wi,75,3.01,256,85
63,T64,T64,Tim Clark,64,3.02,124,41
64,T64,T64,Steve LeBrun,66,3.02,160,53
65,T64,T64,Marc Leishman,77,3.02,142,47
66,T64,T64,Ryan Palmer,79,3.02,187,62
67,T64,T64,D.A. Points,87,3.02,166,55
68,T64,T64,Camilo Villegas,79,3.02,248,82
69,T64,T64,Mike Weir,60,3.02,163,54
70,T71,T71,Ernie Els,63,3.03,194,64
71,T71,T71,Brad Fritsch,81,3.03,236,78
72,T71,T71,Jason Kokrak,78,3.03,212,70
73,T71,T71,Doug LaBelle II,72,3.03,212,70
74,T71,T71,Ian Poulter,59,3.03,106,35
75,T71,T71,Andres Romero,63,3.03,188,62
76,T71,T71,Boo Weekley,100,3.03,194,64
77,T78,T78,Sangmoon Bae,83,3.04,271,89
78,T78,T78,Jason Bohn,70,3.04,161,53
79,T78,T78,Justin Rose,62,3.04,146,48
80,T78,T78,Andrew Svoboda,46,3.04,137,45
81,T78,T78,Bubba Watson,76,3.04,170,56
82,T83,T83,Keegan Bradley,88,3.05,290,95
83,T83,T83,Scott Brown,65,3.05,64,21
84,T83,T83,Jeff Maggert,63,3.05,189,62
85,T83,T83,Hunter Mahan,91,3.05,174,57
86,T83,T83,Geoff Ogilvy,57,3.05,131,43
87,T83,T83,Nicholas Thompson,99,3.05,235,77
88,T89,T89,Robert Allenby,58,3.06,147,48
89,T89,T89,Tommy Gainey,84,3.06,251,82
90,T89,T89,Sergio Garcia,65,3.06,101,33
91,T89,T89,Bobby Gates,49,3.06,159,52
92,T89,T89,Jerry Kelly,75,3.06,153,50
93,T89,T89,John Merrick,79,3.06,98,32
94,T95,T95,Brian Davis,91,3.07,215,70
95,T95,T95,Jason Day,86,3.07,187,61
96,T95,T95,Lucas Glover,65,3.07,175,57
97,T95,T95,James Hahn,78,3.07,187,61
98,T95,T95,Peter Hanson,45,3.07,86,28
99,T95,T95,Ben Kohles,75,3.07,187,61
100,T95,T95,Martin Laird,68,3.07,132,43
101,T95,T95,Daniel Summerhays,83,3.07,218,71
102,T95,T95,Josh Teater,86,3.07,187,61
103,T95,T95,Bo Van Pelt,72,3.07,184,60
104,T95,T95,Nick Watney,88,3.07,184,60
105,T106,T106,Stewart Cink,71,3.08,160,52
106,T106,T106,Will Claxton,67,3.08,200,65
107,T106,T106,Ben Curtis,59,3.08,117,38
108,T106,T106,Jim Herman,59,3.08,114,37
109,T106,T106,Richard Lee,81,3.08,185,60
110,T106,T106,Jeff Overton,78,3.08,225,73
111,T106,T106,Cameron Percy,68,3.08,114,37
112,T106,T106,Vijay Singh,61,3.08,160,52
113,T106,T106,Shawn Stefani,63,3.08,123,40
114,T106,T106,D.J. Trahan,48,3.08,160,52
115,T106,T106,Jimmy Walker,84,3.08,151,49
116,T117,T117,Greg Chalmers,77,3.09,210,68
117,T117,T117,Nicolas Colsaerts,50,3.09,136,44
118,T117,T117,Ben Crane,62,3.09,99,32
119,T117,T117,Scott Gardiner,61,3.09,99,32
120,T117,T117,Charles Howell III,87,3.09,173,56
121,T117,T117,Scott Langley,79,3.09,173,56
122,T117,T117,D.H. Lee,65,3.09,139,45
123,T117,T117,Pat Perez,69,3.09,176,57
124,T117,T117,Dicky Pride,71,3.09,173,56
125,T117,T117,Patrick Reed,83,3.09,213,69
126,T117,T117,John Rollins,77,3.09,198,64
127,T117,T117,Rory Sabbatini,86,3.09,167,54
128,T117,T117,Robert Streb,75,3.09,142,46
129,T117,T117,Aaron Watkins,46,3.09,164,53
130,T131,T131,Charlie Beljan,62,3.1,124,40
131,T131,T131,Ken Duke,87,3.1,161,52
132,T131,T131,Rory McIlroy,56,3.1,124,40
133,T131,T131,Cameron Tringale,80,3.1,214,69
134,T135,T135,Aaron Baddeley,68,3.11,143,46
135,T135,T135,Brandt Jobe,62,3.11,199,64
136,T135,T135,William McGirt,75,3.11,140,45
137,T135,T135,Tag Ridings,69,3.11,165,53
138,T135,T135,Jordan Spieth,82,3.11,174,56
139,T140,T140,Matt Every,89,3.12,303,97
140,T140,T140,Fabián Gómez,65,3.12,215,69
141,T140,T140,Luke Guthrie,82,3.12,228,73
142,T140,T140,Russell Henley,80,3.12,153,49
143,T140,T140,Trevor Immelman,73,3.12,103,33
144,T140,T140,David Lingmerth,68,3.12,178,57
145,T140,T140,Casey Wittenberg,72,3.12,153,49
146,T147,T147,Freddie Jacobson,63,3.13,50,16
147,T147,T147,Luke List,65,3.13,216,69
148,T147,T147,Troy Matteson,68,3.13,141,45
149,T147,T147,Ryan Moore,72,3.13,97,31
150,T147,T147,Rod Pampling,46,3.13,125,40
151,T147,T147,Jin Park,52,3.13,125,40
152,T147,T147,John Senden,79,3.13,141,45
153,T147,T147,Y.E. Yang,56,3.13,141,45
154,T155,T155,Jonas Blixt,76,3.14,220,70
155,T155,T155,Martin Flores,83,3.14,204,65
156,T155,T155,Morgan Hoffmann,64,3.14,113,36
157,T155,T155,Zach Johnson,84,3.14,135,43
