,Approaches_from_250-275_yards_RANK THIS WEEK,Approaches_from_250-275_yards_RANK LAST WEEK,Approaches_from_250-275_yards_PLAYER NAME,Approaches_from_250-275_yards_ROUNDS,Approaches_from_250-275_yards_AVG,Approaches_from_250-275_yards_TOTAL DISTANCE (FEET),Approaches_from_250-275_yards_# OF ATTEMPTS,Approaches_from_250-275_yards_RELATIVE TO PAR
0,1,1,Ryan Palmer,69,"48' 4""",1015.0,21,-11
1,2,2,Patrick Cantlay,87,"48' 5""",1162.667,24,-14
2,3,3,Sung Kang,89,"49' 10""",1196.75,24,-11
3,4,4,Keegan Bradley,98,"50' 8""",1975.3329999999999,39,-25
4,5,5,Xander Schauffele,96,"51' 11""",1505.5,29,-16
5,6,6,Michael Thompson,62,"53' 1""",1008.6669999999999,19,-11
6,T7,T7,Kiradech Aphibarnrat,51,"54' 0""",1026.417,19,-11
7,T7,T7,Chad Campbell,87,"54' 0""",917.5,17,-11
8,T7,T7,Bryson DeChambeau,93,"54' 0""",1998.0829999999999,37,-17
9,T7,T7,Si Woo Kim,108,"54' 0""",1727.3329999999999,32,-18
10,11,11,Paul Casey,74,"54' 9""",931.25,17,-8
11,12,12,Roberto Díaz,72,"54' 10""",1041.167,19,-12
12,13,13,Kyle Thompson,50,"54' 11""",823.4169999999999,15,-7
13,14,14,Keith Mitchell,99,"55' 1""",1322.3329999999999,24,-10
14,15,15,Tony Finau,105,"55' 6""",1886.9170000000001,34,-26
15,16,16,Brooks Koepka,64,"55' 9""",891.5,16,-10
16,T17,T17,Tom Lovelady,87,"56' 3""",1405.4170000000001,25,-17
17,T17,T17,Justin Rose,70,"56' 3""",1293.0,23,-16
18,T19,T19,Matt Kuchar,88,"56' 8""",1472.25,26,-14
19,T19,T19,William McGirt,84,"56' 8""",1585.6670000000001,28,-13
20,21,21,Tom Hoge,101,"56' 10""",1534.25,27,-19
21,22,22,Henrik Stenson,60,"57' 3""",1374.3329999999999,24,-14
22,23,23,Brice Garnett,99,"58' 0""",1507.0829999999999,26,-16
23,24,24,Kevin Chappell,77,"58' 1""",1103.25,19,-5
24,T25,T25,David Hearn,66,"58' 7""",879.3330000000001,15,-9
25,T25,T25,Vaughn Taylor,83,"58' 7""",1463.9170000000001,25,-17
26,27,27,Hudson Swafford,73,"58' 10""",1117.667,19,-12
